Q1,Q2,MRK_Age,Age_groups,Q3,Q3r5oe,Q4,State,Region,States_Division,Q5a,QS5br1,QS5br2,QS5br3,QS5br4,QS5br5,QS5br6,QS5br6oe,Q5_a__1,Q5_b__1,Q5_c__1,Q5_d__1,Q6,Vir_Q7r1,Vir_Q7r2,Vir_Q7r3,Vir_Q7r4,Vir_Q7r5,Vir_Q7r6,Vir_Q7r7,Vir_Q7r8,Vir_Q7r9,Vir_Q7r10,Vir_Q7r11,Vir_Q7r12,Vir_Q7r13,Vir_Q7r14,Vir_Q7r15,Vir_Q7r16,Vir_Q7r17,Vir_Q7r18,Vir_Q7r19,D1,D2,D3,D5,QD6,happiness,anxiety
English,19,18-24,<45,Man,,80233,Colorado,West,Mountain,No,Selected,Other,Other,Other,Other,Other,,7,5,5,0 - not at all,I feel happy living and interacting with people over video games,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,"$50,000 - $74,999",Completed high school,I work full time,"Single, never been married",None,5,0
English,22,18-24,<45,Man,,73132,Oklahoma,South,West South Central,No,Other,Selected,Other,Other,Other,Other,,5,5,5,5,Anything like video games,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Other,"$25,000 - $49,999",Completed high school,I work full time,"Single, never been married",None,5,5
English,26,25-34,<45,Man,,6450,Connecticut,Northeast,New England,No,Selected,Selected,Other,Other,Other,Other,,6,5,6,5,Smoking weed,Selected,Selected,Selected,Other,Selected,Other,Other,Other,Other,Selected,Selected,Other,Selected,Other,Selected,Selected,Other,Other,Other,"$75,000 - $99,999",Some college,I work full time,Living with a partner,2,6,5
English,22,18-24,<45,Agender,,46802,Indiana,Midwest,East North Central,Yes,Other,Other,Other,Selected,Other,Other,,4,2,2,2,I don’t know,Other,Other,Other,Selected,Other,Other,Other,Selected,Other,Selected,Other,Other,Selected,Other,Other,Other,Other,Other,Other,"$50,000 - $74,999",Completed high school,I work part time,Living with a partner,None,2,2
English,31,25-34,<45,Man,,40769,Kentucky,South,East South Central,No,Selected,Other,Other,Other,Other,Other,,5,7,7,4,Having a decent nights sleep makes me happy,Selected,Other,Selected,Other,Other,Selected,Other,Other,Other,Selected,Other,Other,Other,Other,Other,Selected,Other,Other,Other,"$25,000 - $49,999",Some college,I work full time,"Single, never been married",None,7,4
English,32,25-34,<45,Man,,89139,Nevada,West,Mountain,No,Selected,Other,Other,Other,Other,Other,,7,6,5,5,Making money!,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,"$25,000 - $49,999",Trade/technical school,I work full time,"Single, never been married",None,5,5
English,31,25-34,<45,Man,,68462,Nebraska,Midwest,West North Central,No,Selected,Other,Other,Other,Other,Other,,8,8,7,5,Doing my own thing at home,Other,Selected,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Selected,Selected,Other,Selected,Other,Other,Selected,Other,"$25,000 - $49,999",Some college,I am unemployed,Living with a partner,None,7,5
English,25,25-34,<45,Man,,57106,South Dakota,Midwest,West North Central,Yes,Selected,Other,Other,Other,Other,Other,,6,4,5,5,Getting my life back in track,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,"Up to $24,999",Completed high school,I am unemployed,"Single, never been married",None,5,5
English,28,25-34,<45,Man,,84084,Utah,West,Mountain,No,Selected,Other,Other,Other,Other,Other,,2,2,3,8,Being sober and being part of my family again,Other,Selected,Other,Selected,Other,Other,Selected,Other,Other,Selected,Other,Other,Selected,Other,Selected,Selected,Other,Other,Other,"$25,000 - $49,999",Completed high school,I work full time,"Single, never been married",None,3,8
English,24,18-24,<45,Man,,47201,Indiana,Midwest,East North Central,No,Selected,Other,Other,Other,Other,Other,,8,8,7,9,friends family and wrestling,Selected,Selected,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Selected,Other,Other,Other,Other,"$75,000 - $99,999",Completed high school,I work full time,"Single, never been married",None,7,9
English,28,25-34,<45,Man,,39208,Mississippi,South,East South Central,No,Selected,Other,Other,Other,Other,Other,,2,3,2,7,"The only things that make me happy in life are sex, food, and legal drugs.",Other,Selected,Other,Other,Other,Selected,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,Other,Other,Other,"Up to $24,999",Completed college,I work full time,"Single, never been married",None,2,7
English,31,25-34,<45,Man,,47408,Indiana,Midwest,East North Central,No,Selected,Other,Other,Other,Other,Other,,5,2,1,7,Spending time with my family.,Selected,Other,Selected,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,"$75,000 - $99,999",Some high school or less,I work full time,Married,2,1,7
English,34,25-34,<45,Man,,97882,Oregon,West,Pacific,Yes,Other,Other,Other,Other,Other,Selected,Hispanic,4,4,0 - not at all,6,Being alone an listening to my music,Other,Selected,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Selected,Selected,Other,Other,Selected,Other,Other,Other,"Up to $24,999",Some high school or less,I am unemployed,"Single, never been married",None,0,6
English,27,25-34,<45,Man,,47714,Indiana,Midwest,East North Central,No,Selected,Other,Other,Other,Other,Other,,7,7,6,7,Gaming,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,"$25,000 - $49,999",Some high school or less,I work full time,"Single, never been married",None,6,7
English,32,25-34,<45,Man,,84010,Utah,West,Mountain,No,Selected,Other,Other,Other,Other,Other,,4,6,4,8,My family makes me happy. I also am easily pleased with compliments of my performance at work.,Selected,Selected,Selected,Other,Selected,Other,Selected,Other,Other,Selected,Selected,Selected,Selected,Other,Selected,Selected,Other,Other,Other,"$25,000 - $49,999",Completed college,I am a stay-at-home mom/dad,Married,3,4,8
English,22,18-24,<45,Man,,55117,Minnesota,Midwest,West North Central,No,Selected,Other,Other,Other,Other,Other,,7,4,7,1,GOD food sleep,Other,Selected,Other,Selected,Selected,Other,Other,Selected,Other,Selected,Other,Other,Other,Other,Other,Selected,Other,Other,Other,"$100,000 - $149,999",Graduate degree,I work full time,Married,2,7,1
English,19,18-24,<45,Man,,81001,Colorado,West,Mountain,Yes,Other,Other,Other,Other,Selected,Other,,8,8,9,2,My family makes me happy,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,"Up to $24,999",Completed high school,I am a student,"Single, never been married",None,9,2
English,21,18-24,<45,Man,,51450,Iowa,Midwest,West North Central,No,Selected,Other,Other,Other,Other,Other,,5,2,4,10 - completely,Playing video games or watching tv. Really anything the gets my mind focused and not all scattered.,Selected,Selected,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,Other,Selected,Selected,Other,Other,Other,"Up to $24,999",Completed high school,I am unemployed,"Single, never been married",None,4,10
English,22,18-24,<45,Man,,84062,Utah,West,Mountain,No,Selected,Other,Other,Other,Other,Other,,7,8,3,9,I love educating myself on what’s going on in the world as well as playing games.,Selected,Selected,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Selected,Other,Other,Selected,Other,Selected,Other,"$75,000 - $99,999",Some high school or less,I work part time,"Single, never been married",None,3,9
English,24,18-24,<45,Man,,40505,Kentucky,South,East South Central,No,Selected,Other,Other,Other,Other,Other,,0 - not at all,1,1,10 - completely,I don’t know.,Other,Other,Other,Other,Other,Selected,Selected,Other,Other,Other,Other,Selected,Other,Other,Other,Other,Other,Other,Other,"Up to $24,999",Completed high school,I am unemployed,Living with a partner,None,1,10
English,24,18-24,<45,Man,,25701,West Virginia,South,South Atlantic,No,Selected,Other,Other,Other,Other,Other,,2,4,1,5,Seeing my kids smile in the sunshine after the rain has cleared.,Selected,Selected,Other,Other,Other,Other,Selected,Other,Other,Other,Other,Other,Selected,Other,Selected,Selected,Other,Other,Other,"$25,000 - $49,999",Completed high school,I am unemployed,"Single, never been married",2,1,5
English,23,18-24,<45,Man,,72801,Arkansas,South,West South Central,Yes,Selected,Other,Other,Other,Other,Other,,9,10 - completely,10 - completely,3,"My family, doing good work at my job and my hobbies.",Selected,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Selected,Selected,Other,Other,"$25,000 - $49,999",Completed high school,I work full time,Living with a partner,1,10,3
English,21,18-24,<45,Man,,56258,Minnesota,Midwest,West North Central,Yes,Other,Other,Other,Other,Other,Selected,Latino,9,6,9,4,"Be with my family, spend time for my self, have fun with my friends",Selected,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Selected,Other,Other,Selected,Selected,Selected,Other,Other,"$25,000 - $49,999",Completed college,I work full time,"Single, never been married",None,9,4
English,33,25-34,<45,Man,,6037,Connecticut,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,1,3,1,10 - completely,"Stress free, get things done",Selected,Selected,Other,Selected,Other,Selected,Selected,Other,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,"$100,000 - $149,999",Some college,I work full time,"Single, never been married",None,1,10
English,22,18-24,<45,Man,,87111,New Mexico,West,Mountain,Yes,Selected,Other,Other,Other,Other,Other,,8,10 - completely,9,0 - not at all,My family,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,"$25,000 - $49,999",Some college,I work full time,Married,None,9,0
English,22,18-24,<45,Man,,41171,Kentucky,South,East South Central,No,Selected,Other,Other,Other,Other,Other,,10 - completely,10 - completely,10 - completely,0 - not at all,Spending time with my family and friends,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Other,"$150,000 or greater",Graduate degree,I work full time,Married,3,10,0
English,22,18-24,<45,Man,,55118,Minnesota,Midwest,West North Central,Yes,Selected,Other,Other,Other,Other,Other,,7,7,8,3,"Having money, playing video games, playing with my puppy.",Selected,Selected,Selected,Other,Other,Other,Other,Selected,Other,Selected,Other,Selected,Selected,Other,Selected,Selected,Other,Other,Other,"$50,000 - $74,999",Some college,I am a student,"Single, never been married",None,8,3
English,18,18-24,<45,Woman,,55792,Minnesota,Midwest,West North Central,No,Selected,Other,Other,Other,Other,Other,,8,7,10 - completely,2,Spending time with friends and family doing stuff we enjoy together,Selected,Other,Other,Selected,Other,Other,Selected,Other,Other,Selected,Other,Selected,Selected,Selected,Selected,Selected,Other,Other,Other,"$25,000 - $49,999",Completed high school,I work full time,"Single, never been married",None,10,2
English,23,18-24,<45,Man,,39429,Mississippi,South,East South Central,No,Selected,Other,Other,Other,Other,Other,,10 - completely,10 - completely,10 - completely,5,Doing my job,Other,Selected,Selected,Other,Other,Other,Selected,Selected,Other,Selected,Other,Selected,Selected,Other,Other,Selected,Selected,Selected,Other,"Up to $24,999",Some college,I am a student,"Single, never been married",None,10,5
English,18,18-24,<45,Man,,67214,Kansas,Midwest,West North Central,No,Selected,Other,Other,Other,Other,Other,,7,5,7,8,When something I've planned on doing for the day goes exactly as planned without any issues,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,"Up to $24,999",Some high school or less,I am a student,"Single, never been married",None,7,8
English,21,18-24,<45,Man,,50536,Iowa,Midwest,West North Central,No,Selected,Other,Other,Other,Other,Other,,7,7,7,6,Following a goal,Selected,Selected,Other,Selected,Selected,Other,Other,Selected,Selected,Selected,Other,Other,Selected,Other,Selected,Selected,Other,Selected,Other,"Up to $24,999",Some college,I work part time,"Single, never been married",None,7,6
English,20,18-24,<45,Man,,50010,Iowa,Midwest,West North Central,No,Selected,Other,Other,Other,Other,Other,,7,8,8,5,"Music, friends and family",Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Selected,Other,Other,Other,Other,Other,Other,"$25,000 - $49,999",Some college,I am a student,"Single, never been married",None,8,5
English,21,18-24,<45,Man,,72058,Arkansas,South,West South Central,No,Selected,Other,Other,Other,Other,Other,,8,7,8,6,"Being at ease with my day-to-day life, getting along with the people around me. To put it simply, things working out as they are supposed to, and not being burdened with undesired stresses. :P",Selected,Selected,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,Other,Selected,Other,"$25,000 - $49,999",Some college,I work part time,"Single, never been married",3,8,6
English,24,18-24,<45,Man,,87109,New Mexico,West,Mountain,Yes,Other,Other,Other,Other,Other,Selected,Hispanic,9,10 - completely,10 - completely,0 - not at all,"Food, life, and work",Selected,Other,Other,Other,Selected,Other,Other,Other,Selected,Selected,Other,Selected,Selected,Other,Other,Other,Other,Other,Other,"$100,000 - $149,999",Graduate degree,I work full time,"Single, never been married",None,10,0
English,21,18-24,<45,Man,,72501,Arkansas,South,West South Central,No,Selected,Other,Other,Other,Other,Other,,2,0 - not at all,0 - not at all,5,Being successful in life so my son can have the ideal life that I wished I had.,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Selected,Other,Other,Other,"Up to $24,999",Some high school or less,I am unemployed,"Single, never been married",2,0,5
English,21,18-24,<45,Man,,6812,Connecticut,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,8,9,8,6,Living a clean and good life,Selected,Selected,Other,Other,Other,Other,Selected,Other,Selected,Selected,Other,Other,Selected,Other,Selected,Selected,Selected,Other,Other,"$50,000 - $74,999",Some college,I work full time,"Single, never been married",None,8,6
English,25,25-34,<45,Man,,40422,Kentucky,South,East South Central,No,Selected,Other,Other,Other,Other,Other,,5,4,4,4,Seeing the world at peace,Other,Other,Selected,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,"$100,000 - $149,999",Graduate degree,I work full time,"Single, never been married",None,4,4
English,23,18-24,<45,Man,,26288,West Virginia,South,South Atlantic,No,Selected,Other,Other,Other,Other,Other,,8,10 - completely,9,3,I had a really great workout and spent quality time with family,Selected,Selected,Selected,Selected,Other,Other,Selected,Other,Other,Selected,Selected,Selected,Selected,Other,Selected,Selected,Selected,Selected,Other,"$25,000 - $49,999",Completed college,I work full time,"Single, never been married",None,9,3
English,20,18-24,<45,Man,,50211,Iowa,Midwest,West North Central,No,Selected,Other,Other,Other,Other,Other,,7,5,3,4,I don’t know what makes me happy anymore. God makes me happy but I’ve been doing wrong.,Other,Selected,Other,Other,Other,Selected,Other,Other,Selected,Selected,Other,Other,Selected,Other,Selected,Selected,Other,Selected,Other,"$75,000 - $99,999",Completed high school,I work full time,"Single, never been married",None,3,4
English,22,18-24,<45,"Non-binary (e.g. genderqueer, genderfluid)",,64114,Missouri,Midwest,West North Central,No,Selected,Other,Other,Other,Other,Other,,4,3,6,1,"change, uncertainty, doing whatever, dark green, cozy dark places, music, my friends",Selected,Selected,Other,Other,Other,Other,Other,Selected,Selected,Selected,Other,Other,Selected,Other,Selected,Other,Other,Other,Other,"$25,000 - $49,999",Completed high school,I am a student,"Single, never been married",1,6,1
